id,enerc_kcal,water,protain,protainb_by_amino,lipid,fantnlea,fasat,fams,fapu,carbohydrate,choavlm,fibsol,fibins,fibtg,ash,ne,k,ca,mg,p,fe,zn,cu,mn,i_d,se,cr,mo,retol,carta,cartb,crypxb,cartbeq,vita_rae,vitd,tocpha,tocphb,tocphg,tocphd,vitk,thiahcl,ribf,nia,vitb6a,vitb12,fol,pantac,biot,vitc,nacl_eq,alc,nitra,thebrn,caffn,tan,polyphent,aceac,food_id
581,29,91,1.1,-0.8,0.1,-0.1,-0.02,-0.01,-0.03,7.2,4.6,0.4,1,1.4,0.6,4,290,12,13,29,0.4,0.2,0.06,0.1,4,Tr,0,4,0,4,960,0,960,80,0,0.9,Tr,0.5,0,7,0.07,0.05,0.8,0.11,0,35,0.17,3.6,32,0,-,0,-,-,-,-,-,581
582,20,93.3,0.9,-0.9,0.2,-0.1,-0.03,-0.02,-0.06,4.4,-3.6,0.5,0.8,1.3,1.2,4,240,9,13,26,0.4,0.1,0.08,0.09,-,-,-,-,0,0,570,0,570,47,0,1.2,0,0.2,0,5,0.06,0.03,0.6,0.1,0,21,0.22,-,10,0,-,0,-,-,-,-,-,582
583,17,94.1,0.7,-0.7,0.1,-0.1,-0.02,-0.01,-0.03,4,-2.9,0.3,0.4,0.7,1.1,120,260,6,9,18,0.3,0.1,0.06,0.05,4,Tr,1,4,0,0,310,0,310,26,0,0.7,0,0.1,0,2,0.04,0.04,0.7,0.09,0,17,0.18,4.2,6,0.3,-,0,-,-,-,-,-,583
584,17,94.1,0.7,-,0.1,-,-,-,-,4,-,0.3,0.4,0.7,1.1,8,260,6,9,18,0.3,0.1,0.06,0.05,4,Tr,1,4,0,0,310,0,310,26,0,0.7,0,0.1,0,2,0.04,0.04,0.7,0.09,0,17,0.18,4.2,6,0,-,0,-,-,-,-,-,584
585,17,94.2,0.6,-0.5,0,-,-,-,-,4.3,-,0.4,0.3,0.7,0.9,82,200,11,13,11,0.3,0.1,0.08,0.07,-,-,-,-,0,66,350,0,390,32,0,0.8,0,0.1,0,6,0.03,0.03,0.4,0.06,0,10,0.2,-,3,0.2,-,-,-,-,-,-,-,585
586,17,94.2,0.6,-,0,-,-,-,-,4.3,-,0.4,0.3,0.7,0.9,12,200,11,13,11,0.3,0.1,0.08,0.07,-,-,-,-,0,66,350,0,390,32,0,0.8,0,0.1,0,6,0.03,0.03,0.4,0.06,0,10,0.2,-,3,0,-,-,-,-,-,-,-,586
587,18,94.1,1.1,-0.9,0.2,0.1,0.02,Tr,0.05,3.9,-,0.5,1.5,2,0.7,11,290,21,11,34,0.3,0.2,0.06,0.15,-,-,-,-,0,0,14,-,14,1,0,0.1,0.2,0.1,0,13,0.04,0.04,0.2,0.03,0,41,0.24,-,6,0,-,Tr,-,-,-,-,-,587
588,90,76.7,6.1,-,3.5,2.6,0.36,0.5,1.65,12.9,-,0.6,6.5,7.1,0.8,5,190,15,74,170,2.8,1.4,0.25,0.78,-,-,-,-,0,1,800,-,800,67,0,4.6,0.1,1.1,0,120,0.11,0.17,0.3,0.16,0,100,0.48,-,1,0,-,Tr,-,-,-,-,-,588
589,13,93.9,1.3,-1,0.1,(Tr),-0.01,(Tr),-0.03,2.6,-,0.4,1.8,2.2,1.8,21,300,140,27,37,2.3,0.3,0.05,0.21,-,-,-,-,0,0,1900,0,1900,160,0,1.3,Tr,0,0,130,0.05,0.13,0.7,0.14,0,150,0.28,-,88,0.1,-,0.3,-,-,-,-,-,589
590,18,93.2,2.2,-1.7,0.1,(Tr),-0.01,(Tr),-0.03,3.4,-,0.7,1.7,2.4,0.8,12,120,120,24,48,1.6,0.2,0.04,0.2,-,-,-,-,0,0,2600,0,2600,220,0,1.3,Tr,0,0,150,0.02,0.07,0.3,0.06,0,69,0.11,-,23,0,-,0.3,-,-,-,-,-,590
591,22,93.2,1.1,0.7,0.1,Tr,0.03,Tr,Tr,5.1,2.6,0.3,1.9,2.2,0.5,Tr,220,18,17,30,0.3,0.2,0.06,0.16,0,0,0,10,0,0,100,1,100,8,0,0.3,0,0,0,10,0.05,0.05,0.5,0.05,0,32,0.33,2.3,4,0,-,Tr,-,-,-,-,-,591
592,19,94,1,-0.7,0.1,(Tr),-0.03,(Tr),(Tr),4.5,-2.3,0.7,1.4,2.1,0.4,1,180,20,16,27,0.3,0.2,0.05,0.15,-,-,-,-,0,0,98,1,98,8,0,0.3,0,0,0,10,0.04,0.04,0.4,0.03,0,22,0.29,-,1,0,-,Tr,-,-,-,-,-,592
593,79,85.8,1.5,-1,5.8,-5.5,-0.43,-3.39,-1.48,6.3,-3.2,0.9,1.8,2.6,0.6,Tr,290,22,21,40,0.4,0.2,0.07,0.2,-,-,-,-,0,1,190,3,190,16,0,1.4,0,1.8,0.1,11,0.06,0.07,0.7,0.06,0,36,0.4,-,2,0,-,Tr,-,-,-,-,-,593
594,180,71.9,1.6,-1.1,14,13.1,0.97,8.13,3.39,12,10.4,0.7,1.3,1.9,0.5,21,200,31,14,41,0.2,0.2,0.07,0.16,-,-,-,7,-,Tr,110,3,110,9,-,2.6,0,5.5,0.1,22,0.05,0.07,0.6,0.04,0,28,0.16,2.3,2,0.1,-,Tr,-,-,-,-,-,594
595,22,93,1.1,-0.9,0.1,(Tr),-0.03,(Tr),(Tr),5.3,-2.7,0.3,2.1,2.4,0.5,1,220,10,14,26,0.4,0.2,0.08,0.13,-,-,-,-,0,0,45,0,45,4,0,0.3,0,0,0,9,0.04,0.04,0.6,0.06,0,19,0.3,-,6,0,-,Tr,-,-,-,-,-,595
596,183,74.8,1,-0.8,17,-16.5,-1.22,-10.16,-4.42,6.7,-3.2,0.7,1.1,1.8,0.5,1,220,10,14,26,0.4,0.2,0.09,0.13,-,-,-,-,0,0,20,0,20,2,0,2.5,0.2,7.5,1.5,31,0.05,0.04,0.6,0.05,0,12,0.3,-,2,0,-,0,-,-,-,-,-,596
597,23,90.4,1.4,-0.9,0.1,(Tr),-0.03,(Tr),(Tr),5.2,-,0.5,2.2,2.7,2.9,880,260,18,18,33,0.6,0.2,0.09,0.18,-,-,-,-,0,0,44,0,44,4,0,0.3,0,0,0,10,0.03,0.04,0.4,0.07,0,32,0.41,-,7,2.2,-,(Tr),-,-,-,-,-,597
598,27,88.7,1.7,-,0.1,-,-,-,-,6.1,-,0.6,2.1,2.7,3.4,990,430,21,33,44,0.5,0.2,0.09,0.19,-,-,-,-,0,0,26,0,26,2,0,0.3,0,0,0,12,0.1,0.04,1,0.15,Tr,43,0.67,-,8,2.5,-,(Tr),-,-,-,-,-,598
599,79,69.1,5.5,-,0.1,-,-,-,-,18.2,-,0.8,3.4,4.2,7.1,2600,210,65,22,65,1.4,0.4,0.17,0.4,-,-,-,-,0,0,5,0,5,Tr,0,0.5,Tr,0,0,27,0.03,0.05,0.3,0.03,0,9,0.13,-,0,6.6,-,(Tr),-,-,-,-,-,599
600,118,61.2,2.6,-,0.2,-,-,-,-,30.7,-,1,3.2,4.2,5.3,1900,72,71,36,55,1.5,0.4,0.13,0.32,-,-,-,-,0,0,76,0,76,6,0,0.2,Tr,0,0,24,0.06,0.04,0.6,0.09,0,18,0.08,-,87,4.8,-,0,-,-,-,-,-,600
601,30,86.4,1.4,-,0.2,-,-,-,-,7,-,0.6,3.8,4.4,4.9,1600,50,30,16,27,1.7,0.2,0.12,0.29,-,-,-,-,0,8,570,5,580,48,0,0.7,Tr,0.1,0,72,0,0.02,0.1,0.03,0,9,0.13,-,0,4.1,-,0.1,-,-,-,-,-,601
602,36,86.8,4.3,-,0.1,-,-,-,-,7,-,0.5,4.9,5.4,1.7,3,440,290,34,92,2.4,0.7,0.16,1,-,-,-,-,0,0,5200,0,5200,430,0,2.5,Tr,0.1,0,330,0.15,0.27,0.5,0.32,0,180,1.1,-,110,0,-,0.1,-,-,-,-,-,602
603,33,88.4,4.4,-3.6,0.2,-0.1,-0.02,(Tr),-0.08,5.8,-,0.7,3.5,4.2,1.2,16,390,160,29,86,2.9,0.7,0.09,0.32,1,1,1,6,0,0,2200,21,2200,180,0,2.9,Tr,0.6,0,250,0.16,0.28,1.3,0.26,0,340,0.73,12.2,130,0,-,Tr,-,-,-,-,-,603
604,28,90.2,4.7,-3.8,0.1,-0.1,-0.01,(Tr),-0.04,4.3,-,1.3,3,4.3,0.7,7,170,140,19,86,1.7,0.4,0.07,0.25,-,-,-,-,0,0,2400,20,2400,200,0,2.8,Tr,0.6,0,250,0.07,0.14,0.5,0.11,0,190,0.3,-,44,0,-,Tr,-,-,-,-,-,604
605,35,88.3,4.1,-3.3,0.4,-0.2,-0.04,-0.01,-0.15,6,-,0.7,3,3.7,1.1,12,410,97,28,78,0.9,0.6,0.09,0.67,-,-,-,-,0,0,2600,24,2600,220,0,1.7,Tr,0.1,0,260,0.11,0.24,1.3,0.22,0,240,0.8,-,110,0,-,0.1,-,-,-,-,-,605
606,31,90,3.6,-2.9,0.4,-0.2,-0.04,-0.01,-0.15,5.3,-,1.1,3,4.1,0.7,10,210,95,19,71,0.7,0.4,0.07,0.61,-,-,-,-,0,0,2700,24,2700,230,0,1.6,Tr,0.1,0,270,0.06,0.13,0.6,0.11,0,240,0.47,-,55,0,-,Tr,-,-,-,-,-,606
607,17,94.4,1,0.7,0.1,-0.1,-0.01,-0.02,-0.04,3.9,0.3,0.5,2.1,2.6,0.6,1,260,14,14,31,0.4,0.2,0.05,0.1,1,0,1,7,0,93,160,3,210,17,0,0.8,0.1,0.1,0,41,0.05,0.07,0.3,0.06,0,72,0.37,0.5,76,0,-,Tr,-,-,-,-,-,607
608,50,90.3,1.2,-0.8,3.3,-3.2,-0.23,-1.94,-0.88,4.6,-0.4,0.5,2.3,2.8,0.6,1,260,14,15,33,0.5,0.2,0.05,0.11,1,Tr,1,8,0,100,180,4,230,19,0,0.9,0.1,0.1,0,45,0.05,0.08,0.3,0.07,0,79,0.41,0.5,75,0,-,(Tr),-,-,-,-,-,608
609,21,92.6,1.7,1.2,0.3,-0.1,-0.04,-0.01,-0.08,4,1.7,0.5,2.2,2.7,1.1,1,510,48,18,31,0.7,0.3,0.07,0.39,1,1,1,15,0,0,3500,32,3500,290,0,2.5,0,0.5,0,180,0.06,0.13,0.6,0.16,0,100,0.5,2.1,19,0,-,0.3,-,-,-,-,-,609
610,31,89.8,2.6,-1.9,0.5,-0.2,-0.06,-0.01,-0.14,5.7,-2.3,0.8,3.5,4.3,1.1,1,400,51,20,26,0.7,0.3,0.09,0.49,-,-,-,-,0,0,4400,30,4400,370,0,3.1,0.1,0.7,0,330,0.04,0.12,0.3,0.13,0,77,0.39,-,11,0,-,0.3,-,-,-,-,-,610
611,74,85.8,1.9,-1.4,5.7,-5.4,-0.42,-3.24,-1.5,4.9,-2,1.3,2.2,3.5,1.3,Tr,600,48,22,38,0.8,0.4,0.08,0.46,-,-,-,-,0,2,4500,49,4600,380,0,4.1,0,3.3,0.1,220,0.06,0.16,0.8,0.2,0,140,0.59,-,21,0,-,0.4,-,-,-,-,-,611
612,27,91.4,1.9,-1.4,0.2,-0.1,-0.02,-0.01,-0.05,5.9,-,0.5,2.3,2.8,0.6,1,250,22,15,41,0.5,0.3,0.08,0.2,-,-,-,-,0,0,1100,0,1100,91,0,1,0,0.1,0,100,0.07,0.08,0.6,0.17,0,120,0.42,-,23,0,-,Tr,-,-,-,-,-,612
613,18,94,2.1,-1.5,0.1,(Tr),-0.01,(Tr),-0.03,3.3,-,0.4,1.6,2,0.5,Tr,180,15,11,35,0.7,0.2,0.07,0.18,-,-,-,-,0,0,59,0,59,5,0,0.3,0,0,0,29,0.05,0.08,0.7,0.12,0,76,0.38,-,15,0,-,Tr,-,-,-,-,-,613
614,18,93.5,1.1,-,0.2,-,-,-,-,3.7,-,0.5,2.2,2.7,1.1,31,510,92,27,52,0.9,0.3,0.04,0.26,-,-,-,-,0,780,1300,0,1700,140,0,1.1,0,0.1,0,160,0.06,0.12,1.1,0.15,0,73,0.43,-,22,0.1,-,0.4,-,-,-,-,-,614
615,39,89.1,0.7,0.5,0.2,0.1,0.02,Tr,0.06,9.3,5.9,0.7,2.1,2.8,0.8,28,300,28,10,26,0.2,0.2,0.05,0.12,-,-,-,-,0,3300,6900,0,8600,720,0,0.4,Tr,0,0,17,0.07,0.06,0.8,0.1,0,21,0.37,-,6,0.1,-,0,-,-,-,-,-,615
616,36,90.2,0.6,-0.4,0.2,-0.1,-0.03,(Tr),-0.08,8.4,-5.3,1,1.9,3,0.6,23,270,32,12,29,0.3,0.3,0.05,0.16,-,-,-,-,0,3200,6900,0,8500,710,0,0.4,0,0,0,15,0.06,0.05,0.7,0.09,0,17,0.42,-,4,0.1,-,0,-,-,-,-,-,616
617,36,89.7,0.8,0.6,0.1,-0.1,-0.01,(Tr),-0.04,8.7,5.8,0.6,1.8,2.4,0.7,34,270,26,9,25,0.2,0.2,0.05,0.1,Tr,1,1,1,0,3200,6700,0,8300,690,0,0.5,Tr,0,0,18,0.07,0.06,0.7,0.1,0,23,0.33,2.8,6,0.1,-,0,-,-,-,-,-,617
618,36,90,0.7,-0.5,0.1,-0.1,-0.01,(Tr),-0.04,8.5,5.1,0.8,2,2.8,0.7,27,240,29,9,26,0.2,0.2,0.05,0.17,0,1,0,1,0,3100,7200,0,8700,730,0,0.4,Tr,0,0,18,0.06,0.05,0.6,0.1,0,19,0.25,2.5,4,0.1,-,0,-,-,-,-,-,618
619,109,79.1,1.1,-0.8,6.4,-6.1,-0.46,-3.75,-1.68,12.4,-7.5,1,2.1,3.1,1.1,48,400,35,13,37,0.3,0.3,0.08,0.14,-,-,-,-,0,4500,9900,0,12000,1000,0,1.7,0,2,0.1,22,0.11,0.08,1.1,0.14,0,31,0.45,-,5,0.1,-,0,-,-,-,-,-,619
620,89,80.6,1,-0.7,3.5,3.3,0.26,1.97,0.89,13.9,-8.2,0.3,0.8,1.1,1,39,380,36,13,35,0.3,0.3,0.05,0.14,1,0,0,1,0,1400,3200,0,3900,330,0,1.6,Tr,1.1,Tr,34,0.1,0.07,0.9,0.15,0,28,0.5,3.7,6,0.1,-,0,-,-,-,-,-,620
621,31,90.4,0.7,-,0.2,-,-,-,-,7.3,-,1.3,2.5,3.8,1.5,16,630,45,20,43,0.3,0.2,0.08,0.13,1,0,1,1,0,3800,6700,0,8600,720,0,0.5,0,0,0,12,0.05,0.05,1.1,0.12,0,46,0.31,6.4,4,0,-,0,-,-,-,-,-,621
622,35,90.2,0.8,-0.6,0.2,-0.1,-0.02,(Tr),-0.07,8.2,-5,1.1,1.8,2.9,0.6,64,170,30,8,35,0.3,0.2,0.05,0.16,-,-,-,-,0,3000,8300,0,9800,810,0,0.7,Tr,0,0,4,0.04,0.03,0.4,0.08,0,24,0.29,-,5,0.2,-,Tr,-,-,-,-,-,622
623,66,83.8,0.7,-0.5,1.4,1.1,0.71,0.27,0.1,12.7,9.4,1.4,1.2,2.6,1.4,390,240,26,10,27,0.2,0.1,0.03,0.16,1,0,0,1,25,3300,8600,0,10000,880,0,0.7,0,0,0,7,0.03,0.03,0.4,0.09,0,17,0.14,2.6,2,1,-,Tr,-,-,-,-,-,623
624,28,92,0.6,-0.4,0.1,(Tr),-0.01,(Tr),-0.03,6.7,-5.9,0.2,0,0.2,0.6,19,280,10,7,20,0.2,0.1,0.04,0.07,-,-,-,-,0,1300,3800,0,4500,370,0,0.2,0,0,0,2,0.03,0.04,0.6,0.08,0,13,0.27,-,1,0,-,(Tr),-,-,-,-,-,624
625,44,87.3,1.8,-1.3,0.2,0.1,0.01,Tr,0.04,9.6,-,1.5,2.4,3.9,1.1,11,540,37,11,64,0.4,0.9,0.09,0.15,-,-,-,-,0,250,4800,0,5000,410,0,0.5,0,0,0,2,0.07,0.05,1,0.12,0,110,0.32,-,8,0,-,Tr,-,-,-,-,-,625
626,42,87.7,1.9,-1.4,0.2,0.1,0.02,Tr,0.05,9.2,-,2,2.3,4.3,1,10,470,39,10,66,0.5,1,0.08,0.13,-,-,-,-,0,220,4900,0,5000,410,0,0.5,0,0,0,2,0.07,0.05,0.9,0.12,0,98,0.33,-,6,0,-,Tr,-,-,-,-,-,626
627,45,87.1,1.8,-1.3,0.3,0.1,0.02,Tr,0.06,9.7,-,1.4,2.2,3.6,1.1,12,520,34,10,67,0.4,0.9,0.08,0.16,-,-,-,-,0,250,4400,0,4500,380,0,0.5,0,0,0,2,0.07,0.05,1,0.13,0,100,0.33,-,8,0,-,Tr,-,-,-,-,-,627
628,45,87.1,1.9,-1.4,0.4,0.1,0.02,Tr,0.08,9.6,-,1.9,2.2,4.1,1,9,480,38,9,72,0.4,1,0.08,0.12,-,-,-,-,0,230,4700,0,4800,400,0,0.5,0,0,0,2,0.06,0.06,0.8,0.14,0,100,0.28,-,8,0,-,Tr,-,-,-,-,-,628
629,32,90.9,0.7,-0.5,0.2,-0.1,-0.02,(Tr),-0.07,7.5,-4.7,0.6,2.1,2.7,0.7,15,340,30,8,22,0.3,0.2,0.05,0.12,-,-,-,-,0,2200,4900,0,6000,500,0,0.6,0,0,0,13,0.04,0.03,0.6,0.1,0,32,0.41,-,4,0,-,Tr,-,-,-,-,-,629
630,136,63.9,6.4,3.9,0.9,0.5,0.13,0.03,0.29,27.5,1.1,4.1,2.1,6.2,1.4,8,510,14,24,160,0.8,0.8,0.16,0.28,0,1,0,16,0,0,2,0,2,Tr,0,0.5,0,0,0,0,0.19,0.07,0.7,1.53,0,93,0.55,2,12,0,-,0,-,-,-,-,-,630
631,199,53.7,8.2,-5,5.9,-5.2,-0.49,-2.92,-1.6,30.6,-1.2,4.5,2.3,6.8,1.6,16,610,18,29,200,1.2,1,0.21,0.36,-,-,-,-,0,0,2,0,2,Tr,0,1.5,0,1.5,Tr,3,0.23,0.09,0.8,1.8,0,120,0.68,-,10,0,-,0,-,-,-,-,-,631
632,45,86.7,1.9,-1.4,0.3,-0.1,-0.04,-0.01,-0.08,10.6,-,0.7,3.1,3.8,0.5,9,160,45,15,33,0.5,0.3,0.06,0.35,-,-,-,-,0,0,710,7,710,60,0,0.8,Tr,0.1,0,54,0.11,0.1,0.3,0.31,0,120,0.29,-,45,0,-,Tr,-,-,-,-,-,632
633,44,86.9,1.7,-1.2,0.2,-0.1,-0.02,-0.01,-0.05,10.7,-,1,2.8,3.8,0.5,6,160,40,15,33,0.5,0.3,0.06,0.32,-,-,-,-,0,0,670,8,680,56,0,0.8,Tr,Tr,0,51,0.1,0.07,0.3,0.28,0,120,0.31,-,39,0,-,Tr,-,-,-,-,-,633
634,34,89.6,1.4,0.9,0.1,Tr,0.02,Tr,0.02,8.3,3.6,0.3,2.2,2.5,0.5,Tr,200,36,13,27,0.3,0.3,0.04,0.12,0,Tr,0,2,0,0,82,1,83,7,0,0.2,0,0,0,8,0.05,0.04,0.4,0.12,0,72,0.17,1,14,0,-,Tr,-,-,-,-,-,634
635,28,91.4,1.3,-0.8,0.1,(Tr),-0.01,(Tr),-0.01,6.8,-3,1,1.5,2.5,0.4,0,150,28,10,22,0.3,0.3,0.05,0.09,-,-,-,-,0,0,69,Tr,69,6,0,0.1,0,0,0,8,0.04,0.03,0.3,0.09,0,53,0.17,-,10,0,-,Tr,-,-,-,-,-,635
636,78,83.9,1.6,-1.1,4.4,-4.1,-0.32,-2.48,-1.1,9.5,-4.1,0.9,1.7,2.7,0.5,0,220,35,14,28,0.3,0.3,0.06,0.11,-,-,-,-,0,0,72,1,73,6,0,0.9,Tr,1.4,Tr,8,0.06,0.05,0.4,0.14,0,72,0.17,-,15,0,-,Tr,-,-,-,-,-,636
637,30,90.5,1.9,1.3,0.3,0.1,0.03,0.01,0.07,6.5,0,0.3,2.9,3.2,0.7,1,260,80,19,40,1,0.3,0.05,0.18,1,1,2,1,0,Tr,1500,17,1500,120,0,0.9,Tr,0,0,110,0.06,0.11,0.5,0.13,0,100,0.23,1.7,32,0,-,0.1,-,-,-,-,-,637
638,81,83.9,2.1,-1.5,5.2,-4.9,-0.38,-2.95,-1.37,7.9,0,1.7,2.1,3.9,0.9,2,310,95,22,49,1.2,0.4,0.06,0.21,-,-,-,-,0,Tr,1800,20,1800,150,0,2.1,0,1.6,0,150,0.07,0.12,0.5,0.16,0,120,0.29,-,43,0,-,0.1,-,-,-,-,-,638
639,27,91.3,2,-1.4,0.3,-0.1,-0.04,-0.01,-0.08,5.4,-,0.2,2.3,2.5,0.9,1,320,100,17,36,1,0.3,0.03,0.18,-,-,-,-,0,0,2200,13,2200,190,0,1.3,0,0,0,120,0.08,0.14,0.6,0.13,0,120,0.2,-,44,0,-,0.1,-,-,-,-,-,639
640,16,94,0.9,-0.8,0.1,-0.1,-0.01,(Tr),-0.04,3.5,-,0.5,1.5,2,1.1,24,390,130,19,40,0.6,0.3,0.05,0.23,1,1,2,10,0,0,1200,0,1200,100,0,0.5,Tr,0,0,100,0.06,0.1,0.7,0.11,0,110,0.17,1.4,41,0.1,-,0.4,-,-,-,-,-,640
641,18,91.8,1.2,-1,0.1,-0.1,-0.01,(Tr),-0.04,4.1,-,0.2,2.3,2.5,2.4,610,300,130,21,39,0.4,0.3,0.05,0.13,-,-,-,-,0,0,1600,0,1600,130,0,0.7,Tr,0,0,110,0.05,0.11,0.5,0.06,0,64,0.13,-,27,1.5,-,0.4,-,-,-,-,-,641
642,23,89.5,1.7,-,0,-,-,-,-,5.4,-,0.5,2.6,3.1,3.2,960,360,94,21,36,0.7,0.3,0.08,0.15,-,-,-,-,0,0,2400,0,2400,200,0,1.3,0,0,0,200,0.03,0.11,0.5,0.08,0,35,0.17,-,26,2.4,-,0.2,-,-,-,-,-,642
643,65,80.2,3.2,-,0.2,-0.1,-0.03,-0.03,-0.08,15.5,-,3.3,3.6,6.9,0.9,2,590,100,21,96,2.6,1,0.06,0.41,-,-,-,-,0,0,800,12,810,67,0,1.3,0,0.2,0,160,0.08,0.22,1.1,0.16,0,110,0.29,-,60,0,-,Tr,-,-,-,-,-,643
644,14,95.2,0.8,0.6,0.1,Tr,0.01,Tr,0.03,3.2,2,0.3,1,1.3,0.6,6,220,43,10,33,0.3,0.2,0.03,0.11,1,Tr,0,6,0,0,92,13,99,8,0,0.2,0,0,0,59,0.03,0.03,0.6,0.09,0,61,0.25,1.4,19,0,-,0.1,-,-,-,-,-,644
645,13,95.4,0.9,-0.7,0.1,(Tr),-0.01,(Tr),-0.03,2.9,-1.9,0.4,1,1.4,0.5,5,160,43,9,33,0.3,0.2,0.03,0.12,-,-,-,-,0,0,130,0,130,11,0,0.1,0,0,0,87,0.01,0.01,0.3,0.04,0,42,0.25,-,10,0,-,0.2,-,-,-,-,-,645
646,16,92.2,1.4,-1.1,0.1,(Tr),-0.01,(Tr),-0.03,3.4,-,0.3,1.5,1.8,2.9,900,230,47,15,39,0.4,0.3,0.04,0.07,-,-,-,-,0,0,14,0,14,1,0,0.2,0,0,0,57,0.04,0.03,0.3,0.12,0,83,0.22,-,27,2.3,-,-,-,-,-,-,-,646
647,46,85.8,2.8,-,0.3,-,-,-,-,7.9,-,0.7,2,2.7,3.1,870,340,48,17,55,0.6,0.3,0.06,0.17,-,-,-,-,0,5,170,72,210,18,0,0.5,Tr,0.1,0,63,0.05,0.14,0.8,0.21,0,45,0.43,-,24,2.2,-,0.1,-,-,-,-,-,647
648,15,94,1.6,-,0.2,-0.1,-0.03,-0.02,-0.1,2.7,-2.2,0.4,1.4,1.8,1.1,12,450,100,27,39,0.8,0.3,0.04,0.25,1,1,1,6,0,0,1800,17,1800,150,0,0.9,Tr,Tr,0,190,0.07,0.12,0.8,0.11,0,140,0.34,2.6,45,0,-,0.4,-,-,-,-,-,648
649,24,91.5,2,-1.2,0.6,-0.5,-0.04,-0.08,-0.36,4,-0.3,0.9,3.1,4,1.5,1,420,240,69,41,1.5,0.6,0.2,1.91,-,-,-,-,0,0,6300,0,6300,520,0,3.5,0,0.4,0,440,0.08,0.19,0.6,0.11,0,69,0.29,-,16,0,-,0.4,-,-,-,-,-,649
650,43,84.7,4,3.1,0.7,-0.5,-0.12,-0.26,-0.11,7.8,0.9,0.6,6.2,6.8,2.7,9,1000,290,42,61,7.5,1,0.16,1.05,7,3,4,39,0,0,7400,83,7400,620,0,3.3,0,0.9,0,850,0.12,0.24,1.2,0.27,0,220,0.48,4.1,120,0,-,0.2,-,-,-,-,-,650
651,15,95.3,0.8,0.7,0.1,-0.1,-0.03,-0.02,-0.05,3.1,-1.9,0.2,1,1.2,0.7,8,220,21,11,46,0.3,0.1,0.02,0.05,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0.02,0.1,0.07,0,53,0.18,-,19,0,-,-,-,-,-,-,-,651
652,20,94,0.6,-0.4,0.1,-0.1,-0.02,-0.01,-0.04,4.9,-,0.2,1,1.2,0.4,Tr,170,12,10,21,0.3,0.1,0.03,0.15,-,-,-,-,0,0,0,0,0,0,0,0.2,0,0,0,9,0.02,0.03,0.3,0.04,0,44,0.46,-,11,0,-,Tr,-,-,-,-,-,652
653,20,94,0.6,-,0.1,-,-,-,-,4.9,-,0.2,1,1.2,0.4,Tr,170,12,10,21,0.3,0.1,0.03,0.15,-,-,-,-,0,-,-,-,27,2,0,0.2,0,0,0,9,0.02,0.03,0.3,0.04,0,44,0.46,-,11,0,-,Tr,-,-,-,-,-,653
654,17,91,0.6,-0.4,Tr,-,-,-,-,4.4,-,0.3,1.3,1.6,4,1400,110,8,10,14,0.2,0.1,0.04,0.17,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0,0,11,0.02,0.04,0.3,0.04,0,25,0.47,-,9,3.6,-,Tr,-,-,-,-,-,654
655,41,87.6,1.6,-1,0.1,-0.1,-0.02,-0.02,-0.04,9.3,-7.3,0.7,2,2.7,1.1,30,460,12,18,23,0.4,0.3,0.09,0.15,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0,0,0,0.05,0.05,0.3,0.07,0,110,0.31,-,5,0.1,-,0.3,-,-,-,-,-,655
656,44,86.9,1.5,-1,0.1,-0.1,-0.02,-0.02,-0.04,10.2,-7.1,0.8,2.1,2.9,1,38,420,15,22,29,0.4,0.3,0.09,0.17,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0,0,0,0.04,0.04,0.2,0.05,0,110,0.31,-,3,0.1,-,0.3,-,-,-,-,-,656
657,22,93.4,0.9,0.7,0.2,0.1,0.02,Tr,0.05,5.1,2.3,0.6,1.7,2.3,0.4,1,190,11,11,22,0.4,0.2,0.06,0.1,Tr,0,1,3,0,6,400,3,400,33,0,0.8,0,0,0,20,0.03,0.03,0.6,0.19,0,26,0.3,1.6,76,0,-,Tr,-,-,-,-,-,657
658,61,89,0.9,-0.7,4.3,-4.1,-0.31,-2.47,-1.12,5.4,-2.4,0.6,1.8,2.4,0.4,1,200,11,11,24,0.7,0.2,0.06,0.1,Tr,0,0,4,0,6,410,3,420,35,0,0.9,0,0,0,21,0.03,0.03,0.6,0.2,0,27,0.31,1.9,79,0,-,(Tr),-,-,-,-,-,658
659,30,91.1,1,-0.8,0.2,-0.1,-0.02,(Tr),-0.05,7.2,-5.3,0.5,1.1,1.6,0.5,Tr,210,7,10,22,0.4,0.2,0.03,0.13,-,-,-,-,0,0,940,230,1100,88,0,4.3,0.2,0.2,Tr,7,0.06,0.14,1.2,0.37,0,68,0.28,-,170,0,-,0,-,-,-,-,-,659
660,69,86.6,1,-0.8,4.3,-4.1,-0.31,-2.47,-1.12,7.6,-4.6,0.5,1.1,1.6,0.5,Tr,220,7,10,24,0.7,0.2,0.03,0.14,-,-,-,-,0,0,980,240,1100,92,0,4.4,0.2,0.2,Tr,7,0.06,0.16,1.2,0.39,0,71,0.29,-,180,0,-,0,-,-,-,-,-,660
