id,name,nutritive_id
1911,＜和干菓子類＞米菓　しょうゆせんべい　　　,1911
1912,＜和干菓子類＞ボーロ　小粒　　　,1912
1913,＜和干菓子類＞ボーロ　そばボーロ　　　,1913
1914,＜和干菓子類＞松風　　　　,1914
1915,＜和干菓子類＞みしま豆　　　　,1915
1916,＜和干菓子類＞八つ橋　　　　,1916
1917,＜和干菓子類＞らくがん　らくがん　　　,1917
1918,＜和干菓子類＞らくがん　麦らくがん　　　,1918
1919,＜和干菓子類＞らくがん　もろこしらくがん　　　,1919
1920,＜菓子パン類＞揚げパン　　　　,1920
1921,＜菓子パン類＞あんパン　　　　,1921
1922,＜菓子パン類＞あんパン　薄皮タイプ　,1922
1923,＜菓子パン類＞カレーパン 皮及び具　,1923
1924,＜菓子パン類＞カレーパン　皮のみ　,1924
1925,＜菓子パン類＞カレーパン　具のみ　,1925
1926,＜菓子パン類＞クリームパン　　　　,1926
1927,＜菓子パン類＞クリームパン　薄皮タイプ　,1927
1928,＜菓子パン類＞ジャムパン　　　　,1928
1929,＜菓子パン類＞チョココロネ　　　　,1929
1930,＜菓子パン類＞チョコパン　薄皮タイプ　,1930
1931,＜菓子パン類＞メロンパン　　　　,1931
1932,＜ケーキ・ペストリー類＞シュークリーム　　　　,1932
1933,＜ケーキ・ペストリー類＞スポンジケーキ　　　　,1933
1934,＜ケーキ・ペストリー類＞ショートケーキ 果実なし　　　　,1934
1935,＜ケーキ・ペストリー類＞タルト（洋菓子）　　　　,1935
1936,＜ケーキ・ペストリー類＞チーズケーキ　ベイクドチーズケーキ　　　,1936
1937,＜ケーキ・ペストリー類＞チーズケーキ　レアチーズケーキ　　　,1937
1938,＜ケーキ・ペストリー類＞デニッシュペストリー　　　　,1938
1939,＜ケーキ・ペストリー類＞ドーナッツ　イーストドーナッツ　　　,1939
1940,＜ケーキ・ペストリー類＞ドーナッツ　ケーキドーナッツ　　　,1940
1941,＜ケーキ・ペストリー類＞パイ　パイ皮　　　,1941
1942,＜ケーキ・ペストリー類＞パイ　アップルパイ　　　,1942
1943,＜ケーキ・ペストリー類＞パイ　ミートパイ　　　,1943
1944,＜ケーキ・ペストリー類＞バターケーキ　　　　,1944
1945,＜ケーキ・ペストリー類＞ホットケーキ　　　　,1945
1946,＜ケーキ・ペストリー類＞ワッフル　カスタードクリーム入り　　　,1946
1947,＜ケーキ・ペストリー類＞ワッフル　ジャム入り　　　,1947
1948,＜デザート菓子類＞カスタードプリン　　　　,1948
1949,＜デザート菓子類＞牛乳寒天　　,1949
1950,＜デザート菓子類＞ゼリー　オレンジ　　　,1950
1951,＜デザート菓子類＞ゼリー　コーヒー　　　,1951
1952,＜デザート菓子類＞ゼリー　ミルク　　　,1952
1953,＜デザート菓子類＞ゼリー　ワイン　　　,1953
1954,＜デザート菓子類＞ババロア　　　　,1954
1955,＜ビスケット類＞ウエハース　　　　,1955
1956,＜ビスケット類＞ウエハース、クリーム入り　,1956
1957,＜ビスケット類＞クラッカー　オイルスプレークラッカー　　　,1957
1958,＜ビスケット類＞クラッカー　ソーダクラッカー　　　,1958
1959,＜ビスケット類＞サブレ　　　　,1959
1960,＜ビスケット類＞中華風クッキー　　　　,1960
1961,＜ビスケット類＞ビスケット　ハードビスケット　　　,1961
1962,＜ビスケット類＞ビスケット　ソフトビスケット　　　,1962
1963,＜ビスケット類＞プレッツェル　　　　,1963
1964,＜ビスケット類＞リーフパイ　　　　,1964
1965,＜ビスケット類＞ロシアケーキ　　　　,1965
1966,＜スナック類＞小麦粉あられ　　　　,1966
1967,＜スナック類＞コーンスナック　　　　,1967
1968,＜スナック類＞ポテトチップス　ポテトチップス　　　,1968
1969,＜スナック類＞ポテトチップス　成形ポテトチップス　　　,1969
1970,＜キャンデー類＞かわり玉　　　　,1970
1971,＜キャンデー類＞キャラメル　　　　,1971
1972,＜キャンデー類＞ゼリーキャンデー　　　　,1972
1973,＜キャンデー類＞ゼリービーンズ　　　　,1973
1974,＜キャンデー類＞ドロップ　　　　,1974
1975,＜キャンデー類＞バタースコッチ　　　　,1975
1976,＜キャンデー類＞ブリットル　　　　,1976
1977,＜キャンデー類＞マシュマロ　　　　,1977
1978,＜キャンデー類＞ラムネ　,1978
1979,＜チョコレート類＞アーモンドチョコレート　　　　,1979
1980,＜チョコレート類＞カバーリングチョコレート　　　　,1980
1981,＜チョコレート類＞ホワイトチョコレート　　　　,1981
1982,＜チョコレート類＞ミルクチョコレート　　　　,1982
1983,＜果実菓子類＞マロングラッセ　　　　,1983
1984,＜チューインガム類＞板ガム　　　　,1984
1985,＜チューインガム類＞糖衣ガム　　　　,1985
1986,＜チューインガム類＞風船ガム　　　　,1986
1987,＜その他＞カスタードクリーム　　　　,1987
1988,＜その他＞しるこ　こしあん　,1988
1989,＜その他＞しるこ　つぶしあん　,1989
1990,＜アルコール飲料類＞（醸造酒類）　清酒　普通酒　　,1990
1991,＜アルコール飲料類＞（醸造酒類）　清酒　純米酒　　,1991
1992,＜アルコール飲料類＞（醸造酒類）　清酒　本醸造酒　　,1992
1993,＜アルコール飲料類＞（醸造酒類）　清酒　吟醸酒　　,1993
1994,＜アルコール飲料類＞（醸造酒類）　清酒　純米吟醸酒　　,1994
1995,＜アルコール飲料類＞（醸造酒類）　ビール　淡色　　,1995
1996,＜アルコール飲料類＞（醸造酒類）　ビール　黒　　,1996
1997,＜アルコール飲料類＞（醸造酒類）　ビール　スタウト　　,1997
1998,＜アルコール飲料類＞（醸造酒類）　発泡酒　　　,1998
1999,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　白　　,1999
2000,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　赤　　,2000
2001,＜アルコール飲料類＞（醸造酒類）　ぶどう酒　ロゼ　　,2001
2002,＜アルコール飲料類＞（醸造酒類）　紹興酒　　　　,2002
2003,＜アルコール飲料類＞（蒸留酒類）しょうちゅう　連続式蒸留しょうちゅう　　,2003
2004,＜アルコール飲料類＞（蒸留酒類）しょうちゅう　単式蒸留しょうちゅう　　,2004
2005,＜アルコール飲料類＞（蒸留酒類）ウイスキー　　　,2005
2006,＜アルコール飲料類＞（蒸留酒類）ブランデー　　　,2006
2007,＜アルコール飲料類＞（蒸留酒類）ウオッカ　　　,2007
2008,＜アルコール飲料類＞（蒸留酒類）ジン　　　,2008
2009,＜アルコール飲料類＞（蒸留酒類）ラム　　　,2009
2010,＜アルコール飲料類＞（蒸留酒類）マオタイ酒　　　,2010
2011,＜アルコール飲料類＞（混成酒類）梅酒　　　,2011
2012,＜アルコール飲料類＞（混成酒類）合成清酒　　　,2012
2013,＜アルコール飲料類＞（混成酒類）白酒　　　,2013
2014,＜アルコール飲料類＞（混成酒類）みりん　本みりん　　,2014
2015,＜アルコール飲料類＞（混成酒類）みりん　本直し　　,2015
2016,＜アルコール飲料類＞（混成酒類）薬味酒　　　,2016
2017,＜アルコール飲料類＞（混成酒類）キュラソー　　　,2017
2018,＜アルコール飲料類＞（混成酒類）スイートワイン　　　,2018
2019,＜アルコール飲料類＞（混成酒類）ペパーミント　　　,2019
2020,＜アルコール飲料類＞（混成酒類）ベルモット　甘口タイプ　　,2020
2021,＜アルコール飲料類＞（混成酒類）ベルモット　辛口タイプ　　,2021
2022,＜茶類＞　（緑茶類）　玉露　茶　,2022
2023,＜茶類＞　（緑茶類）　玉露　浸出液　,2023
2024,＜茶類＞　（緑茶類）　抹茶　　,2024
2025,＜茶類＞　（緑茶類）　せん茶　茶　,2025
2026,＜茶類＞　（緑茶類）　せん茶　浸出液　,2026
2027,＜茶類＞　（緑茶類）　かまいり茶　浸出液　,2027
2028,＜茶類＞　（緑茶類）　番茶　浸出液　,2028
2029,＜茶類＞　（緑茶類）　ほうじ茶　浸出液　,2029
2030,＜茶類＞　（緑茶類）　玄米茶　浸出液　,2030
2031,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液　,2031
2032,＜茶類＞　（発酵茶類）　紅茶　茶　,2032
2033,＜茶類＞　（発酵茶類）　紅茶　浸出液　,2033
2034,＜コーヒー・ココア類＞　コーヒー　浸出液　　,2034
2035,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー　　,2035
2036,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖　　,2036
2037,＜コーヒー・ココア類＞　ココア　ピュアココア　　,2037
2038,＜コーヒー・ココア類＞　ココア　ミルクココア　　,2038
2039,＜その他＞　青汁　ケール　,2039
2040,＜その他＞　甘酒　　　,2040
2041,＜その他＞　昆布茶　　　,2041
2042,＜その他＞　スポーツドリンク　　　,2042
2043,＜その他＞　（炭酸飲料類）　果実色飲料　　,2043
2044,＜その他＞　（炭酸飲料類）　コーラ　　,2044
2045,＜その他＞　（炭酸飲料類）　サイダー　　,2045
2046,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料　　,2046
2047,＜その他＞　麦茶　浸出液　　,2047
2048,＜調味料類＞（ウスターソース類）　ウスターソース　　　,2048
2049,＜調味料類＞（ウスターソース類）　中濃ソース　　　,2049
2050,＜調味料類＞（ウスターソース類）　濃厚ソース　　　,2050
2051,＜調味料類＞（ウスターソース類）　お好み焼きソース　　　,2051
2052,＜調味料類＞（辛味調味料類）　トウバンジャン　　　,2052
2053,＜調味料類＞（辛味調味料類）　チリペッパーソース　　　,2053
2054,＜調味料類＞（辛味調味料類）　ラー油　　　,2054
2055,＜調味料類＞（しょうゆ類）こいくちしょうゆ　　　,2055
2056,＜調味料類＞（しょうゆ類）うすくちしょうゆ　　　,2056
2057,＜調味料類＞（しょうゆ類）たまりしょうゆ　　　,2057
2058,＜調味料類＞（しょうゆ類）さいしこみしょうゆ　　　,2058
2059,＜調味料類＞（しょうゆ類）しろしょうゆ　　　,2059
2060,＜調味料類＞（しょうゆ類）減塩しょうゆ　こいくち　,2060
2061,＜調味料類＞（しょうゆ類）だししょうゆ　,2061
2062,＜調味料類＞（しょうゆ類）照りしょうゆ　,2062
2063,＜調味料類＞（食塩類）食塩　　　,2063
2064,＜調味料類＞（食塩類）並塩　　　,2064
2065,＜調味料類＞（食塩類）精製塩　家庭用　　,2065
2066,＜調味料類＞（食塩類）精製塩　業務用　　,2066
2067,＜調味料類＞（食酢類）黒酢　　　,2067
2068,＜調味料類＞（食酢類）穀物酢　　　,2068
2069,＜調味料類＞（食酢類）米酢　　　,2069
2070,＜調味料類＞（食酢類）果実酢　バルサミコ酢　　,2070
2071,＜調味料類＞（食酢類）果実酢　ぶどう酢　　,2071
2072,＜調味料類＞（食酢類）果実酢　りんご酢　　,2072
2073,＜調味料類＞（だし類）かつおだし　　　,2073
2074,＜調味料類＞（だし類）昆布だし　　　,2074
2075,＜調味料類＞（だし類）かつお・昆布だし　　　,2075
2076,＜調味料類＞（だし類）しいたけだし　　　,2076
2077,＜調味料類＞（だし類）煮干しだし　　　,2077
2078,＜調味料類＞（だし類）鳥がらだし　　　,2078
2079,＜調味料類＞（だし類）中華だし　　　,2079
2080,＜調味料類＞（だし類）洋風だし　　　,2080
2081,＜調味料類＞（だし類）固形ブイヨン　,2081
2082,＜調味料類＞（だし類）顆粒おでん用　,2082
2083,＜調味料類＞（だし類）顆粒中華だし　　　,2083
2084,＜調味料類＞（だし類）顆粒和風だし　　　,2084
2085,＜調味料類＞（だし類）めんつゆ　ストレート　　,2085
2086,＜調味料類＞（だし類）めんつゆ　三倍濃厚　　,2086
2087,＜調味料類＞（調味ソース類）甘酢　　　,2087
2088,＜調味料類＞（調味ソース類）エビチリの素　　　,2088
2089,＜調味料類＞（調味ソース類）オイスターソース　　　,2089
2090,＜調味料類＞（調味ソース類）黄身酢　　　,2090
2091,＜調味料類＞（調味ソース類）ごま酢　　　,2091
2092,＜調味料類＞（調味ソース類）ごまだれ　　　,2092
2093,＜調味料類＞（調味ソース類）三杯酢　　　,2093
2094,＜調味料類＞（調味ソース類）二杯酢　,2094
2095,＜調味料類＞（調味ソース類）すし酢　ちらし・稲荷用　,2095
2096,＜調味料類＞（調味ソース類）すし酢　にぎり用　,2096
2097,＜調味料類＞（調味ソース類）すし酢　巻き寿司・箱寿司用　,2097
2098,＜調味料類＞（調味ソース類）中華風合わせ酢　　,2098
2099,＜調味料類＞（調味ソース類）デミグラスソース　　　,2099
2100,＜調味料類＞（調味ソース類）テンメンジャン　　　,2100
2101,＜調味料類＞（調味ソース類）ナンプラー　　　,2101
2102,＜調味料類＞（調味ソース類）冷やし中華のたれ　　　,2102
2103,＜調味料類＞（調味ソース類）ホワイトソース　　　,2103
2104,＜調味料類＞（調味ソース類）ぽん酢しょうゆ　　,2104
2105,＜調味料類＞（調味ソース類）マーボー豆腐の素　　　,2105
2106,＜調味料類＞（調味ソース類）マリネ液　　　,2106
2107,＜調味料類＞（調味ソース類）ミートソース　　　,2107
2108,＜調味料類＞（調味ソース類）焼き鳥のたれ　　　,2108
2109,＜調味料類＞（調味ソース類）焼き肉のたれ　　　,2109
2110,＜調味料類＞（調味ソース類）みたらしのたれ　　　,2110
2111,＜調味料類＞（調味ソース類）ゆずこしょう　　　,2111
2112,＜調味料類＞（トマト加工品類）トマトピューレー　　　,2112
2113,＜調味料類＞（トマト加工品類）トマトペースト　　　,2113
2114,＜調味料類＞（トマト加工品類）トマトケチャップ　　　,2114
2115,＜調味料類＞（トマト加工品類）トマトソース　　　,2115
2116,＜調味料類＞（トマト加工品類）チリソース　　　,2116
2117,＜調味料類＞（ドレッシング類）和風ドレッシングタイプ調味料　　　,2117
2118,＜調味料類＞（ドレッシング類）フレンチドレッシング　　　,2118
2119,＜調味料類＞（ドレッシング類）和風ドレッシング　　　,2119
2120,＜調味料類＞（ドレッシング類）ごまドレッシング　　　,2120
2121,＜調味料類＞（ドレッシング類）サウザンアイランドドレッシング　　　,2121
2122,＜調味料類＞（ドレッシング類）マヨネーズ　全卵型　　,2122
2123,＜調味料類＞（ドレッシング類）マヨネーズ　卵黄型　　,2123
2124,＜調味料類＞（ドレッシング類）マヨネーズタイプ調味料　低カロリータイプ　　,2124
2125,＜調味料類＞（みそ類）米みそ　甘みそ　　,2125
2126,＜調味料類＞（みそ類）米みそ　淡色辛みそ　　,2126
2127,＜調味料類＞（みそ類）米みそ　赤色辛みそ　　,2127
2128,＜調味料類＞（みそ類）麦みそ　　　,2128
2129,＜調味料類＞（みそ類）豆みそ　　　,2129
2130,＜調味料類＞（みそ類）減塩みそ　　　,2130
2131,＜調味料類＞（みそ類）だし入りみそ　　　,2131
2132,＜調味料類＞（みそ類）即席みそ　粉末タイプ　　,2132
2133,＜調味料類＞（みそ類）即席みそ　ペーストタイプ　　,2133
2134,＜調味料類＞（みそ類）辛子酢みそ　　,2134
2135,＜調味料類＞（みそ類）ごまみそ　　,2135
2136,＜調味料類＞（みそ類）酢みそ　　,2136
2137,＜調味料類＞（みそ類）練りみそ　　,2137
2138,＜調味料類＞（ルウ類）　カレールウ　　　,2138
2139,＜調味料類＞（ルウ類）　ハヤシルウ　　　,2139
2140,＜調味料類＞（その他）　お茶漬けの素　さけ　　,2140
2141,＜調味料類＞（その他）　酒かす　　　,2141
2142,＜調味料類＞（その他）　即席すまし汁　　,2142
2143,＜調味料類＞（その他）　ふりかけ　たまご　　,2143
2144,＜調味料類＞（その他）　みりん風調味料　　　,2144
2145,＜香辛料類＞オールスパイス　粉　　　,2145
2146,＜香辛料類＞オニオンパウダー　　　　,2146
2147,＜香辛料類＞からし　粉　　　,2147
2148,＜香辛料類＞からし　練り　　　,2148
2149,＜香辛料類＞からし　練りマスタード　　　,2149
2150,＜香辛料類＞からし　粒入りマスタード　　　,2150
2151,＜香辛料類＞カレー粉　　　　,2151
2152,＜香辛料類＞クローブ　粉　　　,2152
2153,＜香辛料類＞こしょう　黒　粉　　　,2153
2154,＜香辛料類＞こしょう　白　粉　　　,2154
2155,＜香辛料類＞こしょう　混合　粉　　　,2155
2156,＜香辛料類＞さんしょう　粉　　　,2156
2157,＜香辛料類＞シナモン　粉　　　,2157
2158,＜香辛料類＞しょうが　粉　　　,2158
2159,＜香辛料類＞しょうが　おろし　　　,2159
2160,＜香辛料類＞セージ　粉　　　,2160
2161,＜香辛料類＞タイム　粉　　　,2161
2162,＜香辛料類＞チリパウダー　　　　,2162
2163,＜香辛料類＞とうがらし　粉　　　,2163
2164,＜香辛料類＞ナツメグ　粉　　　,2164
2165,＜香辛料類＞にんにく　ガーリックパウダー　食塩無添加　　,2165
2166,＜香辛料類＞にんにく　ガーリックパウダー　食塩添加　　,2166
2167,＜香辛料類＞にんにく　おろし　　　,2167
2168,＜香辛料類＞バジル　粉　　　,2168
2169,＜香辛料類＞パセリ　乾　　　,2169
2170,＜香辛料類＞パプリカ　粉　　　,2170
2171,＜香辛料類＞わさび　粉　からし粉入り　　　,2171
2172,＜香辛料類＞わさび　練り　　　,2172
2173,＜その他＞酵母　パン酵母　圧搾　　　,2173
2174,＜その他＞酵母　パン酵母　乾燥　　　,2174
2175,＜その他＞天ぷら用バッター　　,2175
2176,＜その他＞ベーキングパウダー　　　　,2176
2177,カレー　ビーフ　レトルトパウチ　　　,2177
2178,ぎょうざ　冷凍　　　,2178
2179,グラタン　えび　冷凍　　　,2179
2180,コーンクリームスープ　粉末タイプ　　　,2180
2181,コーンクリームスープ　レトルトパウチ　　　,2181
2182,コロッケ　クリームタイプ　フライ用　冷凍　　　,2182
2183,コロッケ　クリームタイプ　フライ済み　冷凍　　　,2183
2184,コロッケ　ポテトタイプ　フライ用　冷凍　　　,2184
2185,コロッケ　ポテトタイプ　フライ済み　冷凍　　　,2185
2186,（魚フライ類）いかフライ　フライ用　冷凍　　　,2186
2187,（魚フライ類）いかフライ　フライ済み　冷凍　　　,2187
2188,（魚フライ類）えびフライ　フライ用　冷凍　　　,2188
2189,（魚フライ類）えびフライ　フライ済み　冷凍　　　,2189
2190,（魚フライ類）白身フライ　フライ用　冷凍　　　,2190
2191,（魚フライ類）白身フライ　フライ済み　冷凍　　　,2191
